Tiempo,Sensor_Analogico,Sensor_Digital,Diferencia,Datos_Crudos_Sensor_Analogico
2025-05-18 23:15:00,35.8,30.2,5.6,632
2025-05-18 23:15:00,37.7,30.2,7.5,636
2025-05-18 23:15:00,37.4,30.2,7.2,636
2025-05-18 23:15:00,36.3,30.2,6.1,633
2025-05-18 23:15:00,36.5,30.2,6.3,634
2025-05-18 23:15:00,37.4,30.2,7.2,636
2025-05-18 23:15:00,36.7,30.2,6.5,634
2025-05-18 23:15:00,36.0,30.2,5.8,633
2025-05-18 23:15:00,37.4,30.2,7.2,636
2025-05-18 23:15:00,37.0,30.2,6.8,635
2025-05-18 23:15:00,35.7,30.1,5.6,632
2025-05-18 23:15:00,37.4,30.2,7.2,636
2025-05-18 23:15:00,37.0,30.1,6.9,635
2025-05-18 23:15:00,35.6,30.1,5.5,632
2025-05-18 23:15:00,37.3,30.1,7.2,635
2025-05-18 23:15:00,37.1,30.1,7.0,635
2025-05-18 23:15:00,35.5,30.1,5.5,632
2025-05-18 23:15:00,37.3,30.2,7.1,635
2025-05-18 23:15:00,37.3,30.1,7.1,635
2025-05-18 23:15:00,35.4,30.1,5.3,632
2025-05-18 23:15:00,37.4,30.1,7.3,636
2025-05-18 23:15:00,37.5,30.1,7.4,636
2025-05-18 23:15:00,35.4,30.1,5.3,632
2025-05-18 23:15:00,37.4,30.1,7.3,636
2025-05-18 23:15:00,37.7,30.1,7.6,636
2025-05-18 23:15:00,35.4,30.1,5.3,632
2025-05-18 23:15:00,37.4,30.1,7.3,636
2025-05-18 23:15:00,37.8,30.1,7.7,636
2025-05-18 23:16:00,35.4,30.1,5.3,632
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,37.6,30.1,7.5,636
2025-05-18 23:16:00,35.4,30.1,5.3,632
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,37.5,30.1,7.4,636
2025-05-18 23:16:00,35.5,30.1,5.4,632
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,37.5,30.1,7.4,636
2025-05-18 23:16:00,35.5,30.1,5.4,632
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,37.6,30.1,7.5,636
2025-05-18 23:16:00,35.4,30.1,5.3,632
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,37.5,30.1,7.4,636
2025-05-18 23:16:00,35.4,30.1,5.3,632
2025-05-18 23:16:00,37.5,30.1,7.4,636
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,35.6,30.1,5.5,632
2025-05-18 23:16:00,37.6,30.1,7.5,636
2025-05-18 23:16:00,37.3,30.1,7.2,635
2025-05-18 23:16:00,36.0,30.1,5.9,633
2025-05-18 23:16:00,37.3,30.1,7.2,635
2025-05-18 23:16:00,37.2,30.1,7.1,635
2025-05-18 23:16:00,36.0,30.1,5.9,633
2025-05-18 23:16:00,36.8,30.1,6.7,634
2025-05-18 23:16:00,37.3,30.1,7.2,635
2025-05-18 23:16:00,36.3,30.1,6.1,633
2025-05-18 23:16:00,36.4,30.1,6.4,634
2025-05-18 23:16:00,37.3,30.1,7.2,635
2025-05-18 23:16:00,36.3,30.1,6.3,633
2025-05-18 23:16:00,36.2,30.1,6.2,633
2025-05-18 23:16:00,37.3,30.1,7.3,635
2025-05-18 23:16:00,36.5,30.1,6.4,634
2025-05-18 23:16:00,36.0,30.1,6.0,633
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,36.9,30.1,6.8,635
2025-05-18 23:16:00,35.6,30.1,5.6,632
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,37.7,30.1,7.7,636
2025-05-18 23:16:00,35.5,30.1,5.4,632
2025-05-18 23:16:00,37.6,30.1,7.5,636
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,35.9,30.1,5.9,633
2025-05-18 23:16:00,36.1,30.0,6.1,633
2025-05-18 23:16:00,37.3,30.0,7.3,635
2025-05-18 23:16:00,37.7,30.1,7.6,636
2025-05-18 23:16:00,35.5,30.1,5.5,632
2025-05-18 23:16:00,37.4,30.0,7.4,636
2025-05-18 23:16:00,37.4,30.1,7.3,636
2025-05-18 23:16:00,36.9,30.0,6.9,634
2025-05-18 23:16:00,35.5,30.1,5.4,632
2025-05-18 23:16:00,37.4,30.1,7.4,636
2025-05-18 23:16:00,37.5,30.0,7.5,636
2025-05-18 23:16:00,35.7,30.0,5.7,632
2025-05-18 23:16:00,37.0,30.0,7.0,635
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,37.0,30.0,7.0,635
2025-05-18 23:17:00,35.5,30.0,5.5,632
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,37.7,30.0,7.7,636
2025-05-18 23:17:00,35.4,30.1,5.4,632
2025-05-18 23:17:00,37.5,30.0,7.5,636
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,35.6,30.0,5.6,632
2025-05-18 23:17:00,37.7,30.0,7.7,636
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,35.8,30.0,5.8,632
2025-05-18 23:17:00,37.6,30.0,7.6,636
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,36.0,30.0,6.0,633
2025-05-18 23:17:00,37.3,30.0,7.3,635
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,36.2,30.0,6.2,633
2025-05-18 23:17:00,36.8,30.0,6.8,634
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,36.5,30.1,6.4,634
2025-05-18 23:17:00,36.3,30.0,6.3,633
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,37.0,30.1,6.9,635
2025-05-18 23:17:00,35.9,30.0,5.9,633
2025-05-18 23:17:00,37.4,30.0,7.4,636
2025-05-18 23:17:00,37.5,30.1,7.4,636
2025-05-18 23:17:00,35.7,30.1,5.6,632
2025-05-18 23:17:00,37.4,30.1,7.3,636
2025-05-18 23:17:00,37.9,30.1,7.8,637
2025-05-18 23:17:00,35.6,30.1,5.5,632
2025-05-18 23:17:00,37.8,30.1,7.8,636
2025-05-18 23:17:00,37.5,30.1,7.5,636
2025-05-18 23:17:00,36.0,30.1,6.0,633
2025-05-18 23:17:00,36.8,30.0,6.8,634
2025-05-18 23:17:00,37.4,30.1,7.3,636
2025-05-18 23:17:00,37.3,30.1,7.2,635
2025-05-18 23:17:00,35.5,30.1,5.4,632
2025-05-18 23:17:00,37.6,30.0,7.6,636
2025-05-18 23:17:00,37.4,30.1,7.3,636
2025-05-18 23:17:00,36.2,30.1,6.2,633
2025-05-18 23:17:00,35.8,30.1,5.8,632
2025-05-18 23:17:00,37.4,30.1,7.4,636
2025-05-18 23:17:00,37.7,30.0,7.7,636
2025-05-18 23:17:00,35.8,30.0,5.8,632
2025-05-18 23:17:00,36.8,30.0,6.8,634
2025-05-18 23:17:00,37.4,30.1,7.3,636
2025-05-18 23:17:00,37.5,30.1,7.5,636
2025-05-18 23:17:00,35.5,30.1,5.4,632
2025-05-18 23:17:00,37.6,30.0,7.6,636
2025-05-18 23:17:00,37.4,30.1,7.3,636
2025-05-18 23:17:00,36.8,30.0,6.8,634
2025-05-18 23:17:00,35.5,30.1,5.5,632
2025-05-18 23:17:00,37.5,30.1,7.4,636
2025-05-18 23:17:00,37.6,30.0,7.6,636
2025-05-18 23:17:00,35.9,30.0,5.9,633
2025-05-18 23:17:00,36.8,30.0,6.8,634
2025-05-18 23:18:00,37.4,30.0,7.4,636
2025-05-18 23:18:00,37.4,30.0,7.4,636
2025-05-18 23:18:00,35.4,30.0,5.4,632
2025-05-18 23:18:00,37.5,30.0,7.5,636
2025-05-18 23:18:00,37.4,30.0,7.4,636
2025-05-18 23:18:00,36.1,30.0,6.1,633
2025-05-18 23:18:00,36.2,30.0,6.2,633
2025-05-18 23:18:00,37.4,30.0,7.4,636
2025-05-18 23:18:00,37.6,30.0,7.6,636
2025-05-18 23:18:00,35.4,30.0,5.4,632
2025-05-18 23:18:00,37.6,29.9,7.7,636
2025-05-18 23:18:00,37.3,30.0,7.3,635
2025-05-18 23:18:00,36.0,30.0,6.0,633
2025-05-18 23:18:00,36.1,29.9,6.1,633
2025-05-18 23:18:00,37.4,30.0,7.4,636
2025-05-18 23:18:00,37.4,30.0,7.4,636
2025-05-18 23:18:00,35.4,30.0,5.4,632
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,37.6,30.0,7.6,636
2025-05-18 23:18:00,35.6,29.9,5.7,632
2025-05-18 23:18:00,37.7,29.9,7.9,636
2025-05-18 23:18:00,37.5,29.9,7.6,636
2025-05-18 23:18:00,35.8,29.9,5.9,632
2025-05-18 23:18:00,37.7,29.9,7.8,636
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,36.0,29.9,6.1,633
2025-05-18 23:18:00,36.7,29.9,6.8,634
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,36.8,29.9,6.9,634
2025-05-18 23:18:00,35.7,29.9,5.8,632
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,37.8,29.9,7.9,636
2025-05-18 23:18:00,35.5,29.9,5.6,632
2025-05-18 23:18:00,37.6,29.9,7.7,636
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,35.8,29.9,5.8,632
2025-05-18 23:18:00,37.5,29.9,7.6,636
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,36.2,29.9,6.2,633
2025-05-18 23:18:00,36.4,29.9,6.4,633
2025-05-18 23:18:00,37.3,29.9,7.4,635
2025-05-18 23:18:00,36.7,29.9,6.7,634
2025-05-18 23:18:00,35.7,29.9,5.8,632
2025-05-18 23:18:00,37.3,29.9,7.4,635
2025-05-18 23:18:00,37.2,29.9,7.2,635
2025-05-18 23:18:00,35.4,29.9,5.5,632
2025-05-18 23:18:00,37.3,29.9,7.4,635
2025-05-18 23:18:00,37.6,29.9,7.7,636
2025-05-18 23:18:00,35.4,29.9,5.6,632
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,37.5,29.9,7.6,636
2025-05-18 23:18:00,35.6,29.9,5.8,632
2025-05-18 23:18:00,37.5,29.9,7.7,636
2025-05-18 23:18:00,37.4,29.9,7.5,636
2025-05-18 23:18:00,36.9,29.9,7.0,634
2025-05-18 23:18:00,35.5,29.9,5.6,632
2025-05-18 23:18:00,37.6,29.9,7.7,636
2025-05-18 23:19:00,37.3,29.9,7.4,635
2025-05-18 23:19:00,36.2,29.9,6.4,633
2025-05-18 23:19:00,35.7,29.9,5.8,632
2025-05-18 23:19:00,37.4,29.9,7.5,636
2025-05-18 23:19:00,37.7,29.9,7.8,636
2025-05-18 23:19:00,35.4,29.9,5.6,632
2025-05-18 23:19:00,37.7,29.9,7.8,636
2025-05-18 23:19:00,37.4,29.9,7.5,636
2025-05-18 23:19:00,36.0,29.9,6.1,633
2025-05-18 23:19:00,36.2,29.9,6.4,633
2025-05-18 23:19:00,37.2,29.9,7.3,635
2025-05-18 23:19:00,37.0,29.9,7.1,635
2025-05-18 23:19:00,35.5,29.9,5.7,632
2025-05-18 23:19:00,37.3,29.8,7.5,635
2025-05-18 23:19:00,37.7,29.8,7.9,636
2025-05-18 23:19:00,35.5,29.9,5.6,632
2025-05-18 23:19:00,37.6,29.9,7.7,636
2025-05-18 23:19:00,37.4,29.9,7.5,636
2025-05-18 23:19:00,35.8,29.8,6.0,632
2025-05-18 23:19:00,36.9,29.8,7.1,635
2025-05-18 23:19:00,37.3,29.9,7.4,635
2025-05-18 23:19:00,36.9,29.9,7.0,635
2025-05-18 23:19:00,35.5,29.8,5.7,632
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,37.7,29.8,7.9,636
2025-05-18 23:19:00,35.4,29.8,5.6,632
2025-05-18 23:19:00,37.7,29.8,7.9,636
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,35.8,29.9,6.0,632
2025-05-18 23:19:00,37.5,29.8,7.7,636
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,36.2,29.8,6.4,633
2025-05-18 23:19:00,36.5,29.8,6.7,634
2025-05-18 23:19:00,37.3,29.8,7.5,635
2025-05-18 23:19:00,36.8,29.9,6.9,634
2025-05-18 23:19:00,35.7,29.8,5.9,632
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,35.4,29.8,5.6,632
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,37.7,29.8,7.9,636
2025-05-18 23:19:00,35.4,29.8,5.6,632
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,37.5,29.8,7.7,636
2025-05-18 23:19:00,35.4,29.8,5.6,632
2025-05-18 23:19:00,37.7,29.8,7.9,636
2025-05-18 23:19:00,37.4,29.8,7.6,636
2025-05-18 23:19:00,35.6,29.8,5.8,632
2025-05-18 23:19:00,37.5,29.8,7.7,636
2025-05-18 23:19:00,37.2,29.8,7.3,635
2025-05-18 23:19:00,35.8,29.8,6.0,632
2025-05-18 23:19:00,37.0,29.7,7.2,635
2025-05-18 23:19:00,37.2,29.8,7.3,635
2025-05-18 23:19:00,36.3,29.8,6.5,633
2025-05-18 23:19:00,35.9,29.8,6.1,632
2025-05-18 23:19:00,37.2,29.8,7.4,635
2025-05-18 23:20:00,37.1,29.8,7.2,635
2025-05-18 23:20:00,35.5,29.8,5.7,632
2025-05-18 23:20:00,37.3,29.8,7.5,635
2025-05-18 23:20:00,37.6,29.8,7.8,636
2025-05-18 23:20:00,35.4,29.8,5.6,632
2025-05-18 23:20:00,37.6,29.7,7.8,636
2025-05-18 23:20:00,37.3,29.8,7.5,635
2025-05-18 23:20:00,35.6,29.8,5.8,632
2025-05-18 23:20:00,37.0,29.7,7.2,635
2025-05-18 23:20:00,37.1,29.7,7.3,635
2025-05-18 23:20:00,36.5,29.7,6.8,634
2025-05-18 23:20:00,35.7,29.7,5.9,632
2025-05-18 23:20:00,37.3,29.7,7.5,635
2025-05-18 23:20:00,37.6,29.7,7.9,636
2025-05-18 23:20:00,35.4,29.7,5.7,632
2025-05-18 23:20:00,37.5,29.7,7.8,636
2025-05-18 23:20:00,37.4,29.7,7.7,636
2025-05-18 23:20:00,35.7,29.7,5.9,632
2025-05-18 23:20:00,37.5,29.7,7.7,636
2025-05-18 23:20:00,37.4,29.7,7.6,636
2025-05-18 23:20:00,36.2,29.7,6.4,633
2025-05-18 23:20:00,35.9,29.7,6.2,633
2025-05-18 23:20:00,37.2,29.7,7.5,635
2025-05-18 23:20:00,37.2,29.7,7.4,635
2025-05-18 23:20:00,35.4,29.7,5.7,632
2025-05-18 23:20:00,37.2,29.7,7.4,635
2025-05-18 23:20:00,37.5,29.7,7.8,636
2025-05-18 23:20:00,35.5,29.7,5.7,632
2025-05-18 23:20:00,37.5,29.7,7.9,636
2025-05-18 23:20:00,37.1,29.7,7.3,635
2025-05-18 23:20:00,35.8,29.7,6.1,632
2025-05-18 23:20:00,36.1,29.7,6.4,633
2025-05-18 23:20:00,36.9,29.7,7.2,635
2025-05-18 23:20:00,37.2,29.7,7.4,635
2025-05-18 23:20:00,35.2,29.7,5.5,631
2025-05-18 23:20:00,37.3,29.7,7.5,635
2025-05-18 23:20:00,37.3,29.7,7.5,635
2025-05-18 23:20:00,35.6,29.7,5.9,632
2025-05-18 23:20:00,36.8,29.7,7.1,634
2025-05-18 23:20:00,36.9,29.7,7.2,635
2025-05-18 23:20:00,36.9,29.7,7.1,634
2025-05-18 23:20:00,35.2,29.7,5.5,631
2025-05-18 23:20:00,37.3,29.7,7.6,635
2025-05-18 23:20:00,37.3,29.7,7.6,635
2025-05-18 23:20:00,35.6,29.7,5.9,632
2025-05-18 23:20:00,36.4,29.7,6.7,633
2025-05-18 23:20:00,37.0,29.7,7.3,635
2025-05-18 23:20:00,37.2,29.7,7.4,635
2025-05-18 23:20:00,35.4,29.7,5.6,631
2025-05-18 23:20:00,37.3,29.7,7.7,635
2025-05-18 23:20:00,37.2,29.7,7.4,635
2025-05-18 23:20:00,35.7,29.7,6.0,632
2025-05-18 23:20:00,36.5,29.7,6.8,634
2025-05-18 23:20:00,37.0,29.7,7.2,635
2025-05-18 23:20:00,36.9,29.7,7.2,634
2025-05-18 23:20:00,35.4,29.7,5.8,632
2025-05-18 23:20:00,37.2,29.7,7.5,635
2025-05-18 23:21:00,37.3,29.7,7.7,635
2025-05-18 23:21:00,35.3,29.7,5.7,631
2025-05-18 23:21:00,37.4,29.7,7.7,636
2025-05-18 23:21:00,37.0,29.7,7.3,635
2025-05-18 23:21:00,35.8,29.7,6.1,632
2025-05-18 23:21:00,36.0,29.7,6.3,633
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,36.9,29.7,7.1,634
2025-05-18 23:21:00,35.2,29.7,5.5,631
2025-05-18 23:21:00,37.1,29.7,7.4,635
2025-05-18 23:21:00,37.3,29.7,7.6,635
2025-05-18 23:21:00,35.4,29.7,5.7,631
2025-05-18 23:21:00,37.2,29.7,7.5,635
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,36.0,29.7,6.3,633
2025-05-18 23:21:00,35.4,29.7,5.7,631
2025-05-18 23:21:00,37.0,29.7,7.3,635
2025-05-18 23:21:00,37.3,29.7,7.7,635
2025-05-18 23:21:00,35.3,29.7,5.6,631
2025-05-18 23:21:00,37.4,29.7,7.7,636
2025-05-18 23:21:00,37.1,29.7,7.4,635
2025-05-18 23:21:00,35.5,29.7,5.8,632
2025-05-18 23:21:00,37.0,29.6,7.3,635
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,36.2,29.7,6.5,633
2025-05-18 23:21:00,35.3,29.7,5.6,631
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,37.3,29.7,7.7,635
2025-05-18 23:21:00,35.2,29.7,5.5,631
2025-05-18 23:21:00,37.3,29.7,7.6,635
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,36.5,29.7,6.8,634
2025-05-18 23:21:00,35.2,29.7,5.5,631
2025-05-18 23:21:00,37.2,29.7,7.5,635
2025-05-18 23:21:00,37.0,29.7,7.3,635
2025-05-18 23:21:00,35.9,29.7,6.2,633
2025-05-18 23:21:00,35.4,29.7,5.7,632
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,37.2,29.7,7.5,635
2025-05-18 23:21:00,35.3,29.7,5.6,631
2025-05-18 23:21:00,36.5,29.7,6.8,634
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,36.8,29.7,7.1,634
2025-05-18 23:21:00,35.0,29.7,5.2,631
2025-05-18 23:21:00,37.1,29.7,7.4,635
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,35.5,29.7,5.9,632
2025-05-18 23:21:00,35.5,29.7,5.9,632
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,37.2,29.7,7.4,635
2025-05-18 23:21:00,35.0,29.7,5.3,631
2025-05-18 23:21:00,37.3,29.7,7.6,635
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:21:00,35.8,29.7,6.1,632
2025-05-18 23:21:00,35.7,29.7,6.0,632
2025-05-18 23:21:00,36.9,29.7,7.2,635
2025-05-18 23:22:00,37.3,29.7,7.6,635
2025-05-18 23:22:00,35.1,29.7,5.4,631
2025-05-18 23:22:00,37.3,29.7,7.6,635
2025-05-18 23:22:00,37.2,29.7,7.5,635
2025-05-18 23:22:00,35.6,29.7,5.9,632
2025-05-18 23:22:00,36.5,29.7,6.8,634
2025-05-18 23:22:00,36.9,29.7,7.2,635
2025-05-18 23:22:00,36.9,29.7,7.2,634
2025-05-18 23:22:00,35.3,29.7,5.6,631
2025-05-18 23:22:00,37.1,29.7,7.4,635
2025-05-18 23:22:00,37.3,29.7,7.6,635
2025-05-18 23:22:00,35.3,29.7,5.7,631
2025-05-18 23:22:00,37.0,29.6,7.4,635
2025-05-18 23:22:00,36.9,29.7,7.2,635
2025-05-18 23:22:00,36.3,29.6,6.7,633
2025-05-18 23:22:00,35.1,29.7,5.4,631
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:22:00,37.1,29.7,7.4,635
2025-05-18 23:22:00,35.4,29.6,5.8,632
2025-05-18 23:22:00,36.2,29.7,6.5,633
2025-05-18 23:22:00,36.9,29.7,7.2,635
2025-05-18 23:22:00,37.3,29.6,7.6,635
2025-05-18 23:22:00,35.0,29.6,5.4,631
2025-05-18 23:22:00,37.3,29.6,7.6,635
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:22:00,35.6,29.6,6.0,632
2025-05-18 23:22:00,35.8,29.6,6.2,632
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:22:00,36.9,29.6,7.2,634
2025-05-18 23:22:00,35.0,29.7,5.3,631
2025-05-18 23:22:00,37.0,29.6,7.4,635
2025-05-18 23:22:00,37.2,29.6,7.5,635
2025-05-18 23:22:00,35.2,29.6,5.6,631
2025-05-18 23:22:00,37.3,29.6,7.6,635
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:22:00,35.7,29.6,6.1,632
2025-05-18 23:22:00,36.0,29.6,6.4,633
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:22:00,36.6,29.6,6.9,634
2025-05-18 23:22:00,35.2,29.6,5.6,631
2025-05-18 23:22:00,37.0,29.6,7.3,635
2025-05-18 23:22:00,37.3,29.6,7.7,635
2025-05-18 23:22:00,35.1,29.6,5.4,631
2025-05-18 23:22:00,37.2,29.6,7.6,635
2025-05-18 23:22:00,37.5,29.6,8.0,636
2025-05-18 23:22:00,35.3,29.6,5.7,631
2025-05-18 23:22:00,37.4,29.6,7.8,636
2025-05-18 23:22:00,37.3,29.6,7.7,635
2025-05-18 23:22:00,35.4,29.6,5.8,632
2025-05-18 23:22:00,37.4,29.6,7.9,636
2025-05-18 23:22:00,37.1,29.6,7.5,635
2025-05-18 23:22:00,35.5,29.6,5.9,632
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:22:00,36.0,29.6,6.4,633
2025-05-18 23:22:00,36.0,29.6,6.5,633
2025-05-18 23:22:00,36.9,29.6,7.3,635
2025-05-18 23:23:00,36.6,29.6,7.0,634
2025-05-18 23:23:00,35.5,29.6,5.9,632
2025-05-18 23:23:00,37.0,29.6,7.4,635
2025-05-18 23:23:00,37.4,29.6,7.8,636
2025-05-18 23:23:00,35.3,29.6,5.8,631
2025-05-18 23:23:00,37.2,29.6,7.6,635
2025-05-18 23:23:00,37.3,29.6,7.7,635
2025-05-18 23:23:00,35.3,29.6,5.7,631
2025-05-18 23:23:00,37.5,29.5,8.0,636
2025-05-18 23:23:00,37.1,29.5,7.6,635
2025-05-18 23:23:00,35.6,29.5,6.1,632
2025-05-18 23:23:00,36.3,29.5,6.8,633
2025-05-18 23:23:00,36.9,29.5,7.4,635
2025-05-18 23:23:00,37.0,29.5,7.5,635
2025-05-18 23:23:00,35.2,29.5,5.7,631
2025-05-18 23:23:00,37.2,29.5,7.7,635
2025-05-18 23:23:00,37.3,29.5,7.8,635
2025-05-18 23:23:00,35.6,29.5,6.1,632
2025-05-18 23:23:00,36.5,29.5,7.0,634
2025-05-18 23:23:00,36.9,29.5,7.4,635
2025-05-18 23:23:00,37.1,29.5,7.6,635
2025-05-18 23:23:00,35.3,29.5,5.8,631
2025-05-18 23:23:00,37.3,29.5,7.8,635
2025-05-18 23:23:00,37.0,29.5,7.5,635
2025-05-18 23:23:00,35.6,29.5,6.1,632
2025-05-18 23:23:00,36.0,29.5,6.5,633
2025-05-18 23:23:00,36.9,29.5,7.4,635
2025-05-18 23:23:00,36.8,29.5,7.3,634
2025-05-18 23:23:00,35.0,29.5,5.5,631
2025-05-18 23:23:00,37.0,29.5,7.5,635
2025-05-18 23:23:00,37.2,29.5,7.7,635
2025-05-18 23:23:00,35.1,29.6,5.5,631
2025-05-18 23:23:00,37.3,29.5,7.8,635
2025-05-18 23:23:00,36.9,29.5,7.4,635
2025-05-18 23:23:00,35.6,29.5,6.1,632
2025-05-18 23:23:00,36.3,29.5,6.8,633
2025-05-18 23:23:00,36.9,29.5,7.4,635
2025-05-18 23:23:00,36.5,29.5,7.0,634
2025-05-18 23:23:00,35.1,29.5,5.6,631
2025-05-18 23:23:00,36.9,29.5,7.4,635
2025-05-18 23:23:00,37.2,29.5,7.7,635
2025-05-18 23:23:00,35.0,29.5,5.5,631
2025-05-18 23:23:00,37.2,29.5,7.7,635
2025-05-18 23:23:00,36.9,29.5,7.4,634
2025-05-18 23:23:00,35.4,29.5,5.9,631
2025-05-18 23:23:00,36.3,29.5,6.8,633
2025-05-18 23:23:00,36.8,29.5,7.3,634
2025-05-18 23:23:00,36.0,29.5,6.5,633
2025-05-18 23:23:00,35.1,29.5,5.6,631
2025-05-18 23:23:00,36.7,29.5,7.2,634
2025-05-18 23:23:00,36.9,29.5,7.4,635
2025-05-18 23:23:00,35.0,29.5,5.5,631
2025-05-18 23:23:00,36.9,29.5,7.4,634
2025-05-18 23:23:00,37.1,29.5,7.6,635
2025-05-18 23:23:00,35.0,29.5,5.5,631
2025-05-18 23:23:00,37.1,29.4,7.6,635
2025-05-18 23:24:00,36.9,29.5,7.4,635
2025-05-18 23:24:00,35.2,29.5,5.7,631
2025-05-18 23:24:00,36.8,29.5,7.3,634
2025-05-18 23:24:00,36.8,29.5,7.3,634
2025-05-18 23:24:00,35.6,29.4,6.2,632
2025-05-18 23:24:00,35.7,29.4,6.3,632
2025-05-18 23:24:00,36.8,29.4,7.4,634
2025-05-18 23:24:00,36.2,29.4,6.8,633
2025-05-18 23:24:00,35.2,29.5,5.7,631
2025-05-18 23:24:00,36.9,29.4,7.5,635
2025-05-18 23:24:00,36.8,29.5,7.3,634
2025-05-18 23:24:00,35.0,29.5,5.5,631
2025-05-18 23:24:00,36.9,29.4,7.5,635
2025-05-18 23:24:00,37.2,29.4,7.8,635
2025-05-18 23:24:00,35.0,29.4,5.6,631
2025-05-18 23:24:00,37.1,29.4,7.7,635
2025-05-18 23:24:00,36.9,29.5,7.4,635
2025-05-18 23:24:00,36.0,29.5,6.5,633
2025-05-18 23:24:00,35.1,29.4,5.6,631
2025-05-18 23:24:00,37.1,29.4,7.6,635
2025-05-18 23:24:00,36.9,29.4,7.5,635
2025-05-18 23:24:00,35.8,29.4,6.5,632
2025-05-18 23:24:00,35.2,29.4,5.7,631
2025-05-18 23:24:00,36.9,29.4,7.5,635
2025-05-18 23:24:00,37.1,29.4,7.7,635
2025-05-18 23:24:00,35.3,29.4,5.9,631
2025-05-18 23:24:00,36.1,29.4,6.8,633
2025-05-18 23:24:00,36.9,29.4,7.5,634
2025-05-18 23:24:00,37.0,29.4,7.5,635
2025-05-18 23:24:00,35.1,29.4,5.7,631
2025-05-18 23:24:00,36.8,29.4,7.4,634
2025-05-18 23:24:00,36.9,29.4,7.4,634
2025-05-18 23:24:00,36.8,29.4,7.4,634
2025-05-18 23:24:00,35.0,29.4,5.5,631
2025-05-18 23:24:00,37.1,29.4,7.7,635
2025-05-18 23:24:00,36.9,29.4,7.5,635
